id,ide_cUF,ide_cNF,ide_natOp,ide_mod,ide_serie,ide_nNF,ide_dhEmi,ide_tpNF,ide_idDest,ide_cMunFG,ide_tpImp,ide_tpEmis,ide_cDV,ide_tpAmb,ide_finNFe,ide_indFinal,ide_indPres,ide_procEmi,ide_verProc,emit_CNPJ,emit_xNome,emit_xFant,emit_xLgr,emit_nro,emit_xBairro,emit_cMun,emit_xMun,emit_xCpl,emit_UF,emit_CEP,emit_cPais,emit_xPais,emit_fone,emit_IE,emit_CRT,dest_CNPJ,dest_xNome,dest_xLgr,dest_nro,dest_xCpl,dest_xBairro,dest_cMun,dest_xMun,dest_UF,dest_CEP,dest_cPais,dest_xPais,dest_fone,dest_indEDest,dest_IE,dest_email,det_nItem,total_ICMSTot_vBC,total_ICMSTot_vICMS,total_ICMSTot_vICMSDeson,total_ICMSTot_vFCP,total_ICMSTot_vBCST,total_ICMSTot_vST,total_ICMSTot_vFCPST,total_ICMSTot_vFCPSTRet,total_ICMSTot_vProd,total_ICMSTot_vFrete,total_ICMSTot_vSeg,total_ICMSTot_vDesc,total_ICMSTot_vII,total_ICMSTot_vIPI,total_ICMSTot_vIPIDevol,total_ICMSTot_vPIS,total_ICMSTot_vCOFINS,total_ICMSTot_vOutro,total_ICMSTot_vNF,transp_modFrete,transp_CNPJ,transp_xNome,transp_xEnder,transp_xMun,transp_UF,transp_qVol,transp_esp,transp_marca,transp_pesoL,transp_pesoB,pag_indPag,pag_tPag,pag_xPag,pag_vPag,infAdic_infCpl
88,35,01451205,VENDA,55,2,76800,"2023-09-04 17:34:35",1,2,3550308,1,1,8,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,49570529000130,"A4 BIJU LTDA","EST DO MARINAS",200,"LOJA 101","PRAIA DA CHACARA",3300100,"ANGRA DOS REIS",RJ,23906800,1058,BRASIL,87959232,1,12763034,jmrferreira@uol.com.br,NULL,902.64,36.11,0.00,0.00,1304.73,337.89,26.10,0.00,902.64,0.00,0.00,0.00,0.00,129.08,0.00,19.06,89.26,0.00,1395.71,1,19451038002403,"RODOVIARIO CAMILO DOS SANTOS FILHO LTDA","R SOLDADO ANTONIO MARTINS OLIVEIRA 57 GALPAO1 VILA VENDITTI",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",16.84,20.68,99,99.00,"Outro Pagamento",1395.71,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Total de FCP ST Bc. R$ 1.304,73, vl. R$ 26,10. Nota Fiscal referente ao(s) Pedido(s) 210805"
89,35,01457905,VENDA,55,2,76826,"2023-09-05 16:35:25",1,1,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,34547433000183,"UNION MEDIC REPRESENTACOES DE PRODUTOS PARA SAUDE LTDA","R DAS AMAZONAS (P IPES II)",202,"SALA 01","PORTAIS (POLVILHO)",3509205,CAJAMAR,SP,07790850,1058,BRASIL,1134730717,1,241123289119,j.rocha@rubyrosemaquiagem.com.br,NULL,53892.00,13473.00,0.00,0.00,96306.31,10603.58,0.00,0.00,53892.00,0.00,0.00,0.00,0.00,7706.56,0.00,889.22,4163.16,0.00,72202.14,1,,,,,,150,CAIXAS,"RUBY ROSE",1506.60,1831.80,99,99.00,"Outro Pagamento",72202.14,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 210205"
90,35,01458705,VENDA,55,2,76830,"2023-09-06 10:04:54",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,4638.60,185.54,0.00,0.00,0.00,0.00,0.00,0.00,4638.60,0.00,0.00,0.00,0.00,663.32,0.00,97.97,458.66,0.00,5301.92,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,15,CAIXAS,"RUBY ROSE",76.14,107.46,99,99.00,"Outro Pagamento",5301.92,"Nota Fiscal referente ao(s) Pedido(s) 219105"
91,35,01459505,VENDA,55,1,15116,"2023-09-06 10:08:36",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,25467.60,1521.05,0.00,0.00,0.00,0.00,0.00,0.00,25467.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25467.60,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,40,CAIXAS,"RUBY ROSE",256.68,461.64,99,99.00,"Outro Pagamento",25467.60,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 8722,80 , vl. ICMS R$ 348,91; Total Bc ICMS 7% R$ 16744,80 , vl. ICMS R$ 1172,14; Nota Fiscal referente ao(s) Pedido(s) 219305"
93,35,01460105,VENDA,55,2,76835,"2023-09-06 10:45:00",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,6527.28,261.09,0.00,0.00,0.00,0.00,0.00,0.00,6527.28,0.00,0.00,0.00,0.00,933.40,0.00,137.86,645.42,0.00,7460.68,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,19,CAIXAS,"RUBY ROSE",175.67,204.73,99,99.00,"Outro Pagamento",7460.68,"Nota Fiscal referente ao(s) Pedido(s) 111905"
94,35,01459905,VENDA,55,1,32603,"2023-09-06 10:12:30",1,2,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,1432.80,57.31,0.00,0.00,0.00,0.00,0.00,0.00,1432.80,0.00,0.00,0.00,0.00,46.57,0.00,8.94,41.26,0.00,1479.37,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,10,CAIXAS,"RUBY ROSE",170.00,180.00,99,99.00,"Outro Pagamento",1479.37,"Nota Fiscal referente ao(s) Pedido(s) 218805"
95,35,01457705,VENDA,55,1,15110,"2023-09-05 16:14:07",1,1,3550308,1,1,8,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,34547433000183,"UNION MEDIC REPRESENTACOES DE PRODUTOS PARA SAUDE LTDA","R DAS AMAZONAS (P IPES II)",202,"SALA 01","PORTAIS (POLVILHO)",3509205,CAJAMAR,SP,07790850,1058,BRASIL,1134730717,1,241123289119,j.rocha@rubyrosemaquiagem.com.br,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131401.84,0.00,0.00,0.00,0.00,0.00,0.00,1.90,8.76,0.00,131401.84,1,,,,,,300,CAIXAS,"RUBY ROSE",2948.06,3950.57,99,99.00,"Outro Pagamento",131401.84,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 210505 TOTAL BC ST R$ 150123,41 - Total ICMS retido cobravel R$ 24998,60"
96,35,01452005,VENDA,55,2,76803,"2023-09-04 17:37:12",1,2,3550308,1,1,2,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,2815.44,112.62,0.00,0.00,0.00,0.00,0.00,0.00,2815.44,0.00,0.00,0.00,0.00,177.44,0.00,36.03,168.05,0.00,2992.88,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,6,CAIXAS,"RUBY ROSE",47.42,55.90,99,99.00,"Outro Pagamento",2992.88,"Nota Fiscal referente ao(s) Pedido(s) 198205"
97,35,01448605,VENDA,55,2,76792,"2023-09-01 17:30:31",1,1,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,34999024000118,"LUMAR DISTRIBUIDORA DE COSMETICOS EIRELI","AV PREF. DR. GHEORGHE POPESCU",1042,,"ESTANCIA SAO JOSE",3537602,PERUIBE,SP,11750000,1058,BRASIL,1133137874,1,524137827111,xml@lumardistribuidora.com.br,NULL,7845.48,1917.57,0.00,0.00,15046.58,1774.33,0.00,0.00,7845.48,0.00,0.00,0.00,0.00,1032.43,0.00,122.46,573.12,0.00,10652.24,1,,,,,,21,CAIXAS,"RUBY ROSE",111.82,159.62,99,99.00,"Outro Pagamento",10652.24,"Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 18% R$ 625,68 , vl. ICMS R$ 112,62; Total Bc ICMS 25% R$ 7219,80 , vl. ICMS R$ 1804,95; O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 173805"
98,35,01448105,VENDA,55,2,76790,"2023-09-01 17:05:58",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,03042548000192,"ZACARIAS SOPER TEIXEIRA","R SOUTO SOARES",83,********,"LIRIO DO VALE",1302603,MANAUS,AM,69038291,1058,BRASIL,1136587008,1,042155312,timmacosmeticos@gmail.com,NULL,3626.76,145.07,0.00,0.00,0.00,0.00,0.00,0.00,3626.76,0.00,0.00,0.00,0.00,431.74,0.00,0.00,0.00,0.00,4058.50,1,04503660001460,"TRANSPORTES BERTOLINI LTDA","RUA NOVA GUATAPORANGA 366 CUMBICA",GUARULHOS,SP,10,CAIXAS,"RUBY ROSE",73.27,92.23,99,99.00,"Outro Pagamento",4058.50,"Nota Fiscal referente ao(s) Pedido(s) 196305"
99,35,01448505,VENDA,55,2,76791,"2023-09-01 17:29:46",1,1,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,34999024000118,"LUMAR DISTRIBUIDORA DE COSMETICOS EIRELI","AV PREF. DR. GHEORGHE POPESCU",1042,,"ESTANCIA SAO JOSE",3537602,PERUIBE,SP,11750000,1058,BRASIL,1133137874,1,524137827111,xml@lumardistribuidora.com.br,NULL,6664.80,1666.20,0.00,0.00,11521.47,1214.18,0.00,0.00,6664.80,0.00,0.00,0.00,0.00,953.06,0.00,109.97,514.85,0.00,8832.04,1,,,,,,15,CAIXAS,"RUBY ROSE",198.82,237.12,99,99.00,"Outro Pagamento",8832.04,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 172905"
100,35,01448405,VENDA,55,1,15071,"2023-09-01 17:10:22",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,03042548000192,"ZACARIAS SOPER TEIXEIRA","R SOUTO SOARES",83,********,"LIRIO DO VALE",1302603,MANAUS,AM,69038291,1058,BRASIL,1136587008,1,042155312,timmacosmeticos@gmail.com,NULL,872.28,34.89,128.79,0.00,0.00,0.00,0.00,0.00,2712.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2583.41,1,04503660001460,"TRANSPORTES BERTOLINI LTDA","RUA NOVA GUATAPORANGA 366 CUMBICA",GUARULHOS,SP,9,CAIXAS,"RUBY ROSE",73.10,100.25,99,99.00,"Outro Pagamento",2583.41,"**SUFRAMA: 200106945** PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 0% R$ 0,00 , vl. ICMS R$ 0,00; Total Bc ICMS 4% R$ 872,28 , vl. ICMS R$ 34,89; Total do ICMS Desonerado R$ 128,79 . Nota Fiscal referente ao(s) Pedido(s) 197005Remessa para Zona Franca de Manaus ou Area de Livre Comercio. Isencao de ICMS (Convenio ICMS 65/88). Reducao a zero das aliquotas do PIS e COFINS (art. 2 da Lei 10.996, de 15/12/2004)"
101,35,01448305,VENDA,55,1,15070,"2023-09-01 17:08:32",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,03042548000192,"ZACARIAS SOPER TEIXEIRA","R SOUTO SOARES",83,********,"LIRIO DO VALE",1302603,MANAUS,AM,69038291,1058,BRASIL,1136587008,1,042155312,timmacosmeticos@gmail.com,NULL,0.00,0.00,123.48,0.00,0.00,0.00,0.00,0.00,1764.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1640.60,1,04503660001460,"TRANSPORTES BERTOLINI LTDA","RUA NOVA GUATAPORANGA 366 CUMBICA",GUARULHOS,SP,4,CAIXAS,"RUBY ROSE",46.68,54.04,99,99.00,"Outro Pagamento",1640.60,"**SUFRAMA: 200106945** PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Total do ICMS Desonerado R$ 123,48 . Nota Fiscal referente ao(s) Pedido(s) 196205Remessa para Zona Franca de Manaus ou Area de Livre Comercio. Isencao de ICMS (Convenio ICMS 65/88). Reducao a zero das aliquotas do PIS e COFINS (art. 2 da Lei 10.996, de 15/12/2004)"
102,35,01446805,VENDA,55,2,76785,"2023-09-01 16:27:41",1,1,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,23971711000109,"HYD COMERCIO DE PRESENTES LTDA - EPP","AV SENADOR QUEIROS",637,,CENTRO,3550308,"SAO PAULO",SP,01026001,1058,BRASIL,1159953999,1,140407910116,presenteshyd@gmail.com,NULL,3769.20,942.30,0.00,0.00,7602.24,958.26,0.00,0.00,3769.20,0.00,0.00,0.00,0.00,539.00,0.00,62.19,291.17,0.00,5266.46,1,,,,,,10,CAIXAS,"RUBY ROSE",50.76,71.64,99,99.00,"Outro Pagamento",5266.46,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 211405"
103,35,01442605,VENDA,55,1,15045,"2023-09-01 14:22:29",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,07641469000159,"GIULIANO BERTARELLI BIJUTERIA LTDA","R DOUTOR ABELARDO PONTES LIMA",297,A,"GRUTA DE LOURDES",2704302,MACEIO,AL,57052695,1058,BRASIL,8232273361,1,248510223,zeze-adm@hotmail.com,NULL,2248.32,123.85,0.00,0.00,4817.05,1080.41,96.34,0.00,2248.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3425.07,1,42986169000293,"C4 TRANSPORTE, LOGISTICA E ARMAZENAMENTO DE CARGAS LTDA","AV PATOS 969 CID IND SATELITE DE SAO PAULO",GUARULHOS,SP,3,CAIXAS,"RUBY ROSE",19.30,34.84,99,99.00,"Outro Pagamento",3425.07,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 1117,80 , vl. ICMS R$ 44,71; Total Bc ICMS 7% R$ 1130,52 , vl. ICMS R$ 79,14; O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Total de FCP ST Bc. R$ 4.817,05, vl. R$ 96,34. Nota Fiscal referente ao(s) Pedido(s) 208405"
104,35,01442105,VENDA,55,1,15042,"2023-09-01 14:19:32",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,32847968000144,"MARIA DO SOCORRO S OLIVEIRA LTDA","TV WE 24",81,CASA,"CIDADE NOVA",1500800,ANANINDEUA,PA,67133070,1058,BRASIL,9184972009,1,156343100,help.representacao2019@gmail.com,NULL,1881.84,131.73,0.00,0.00,0.00,0.00,0.00,0.00,1881.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1881.84,1,22980155000336,"TRANSPRESS TRANSPORTE EXPRESSO LTDA","R DR MOACYR ANTONIO DE MORAES 128 GP B PQ S. AGOSTINHO",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",16.39,24.30,99,99.00,"Outro Pagamento",1881.84,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 201705"
105,35,01442305,VENDA,55,1,15043,"2023-09-01 14:20:14",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,32847968000144,"MARIA DO SOCORRO S OLIVEIRA LTDA","TV WE 24",81,CASA,"CIDADE NOVA",1500800,ANANINDEUA,PA,67133070,1058,BRASIL,9184972009,1,156343100,help.representacao2019@gmail.com,NULL,1811.40,93.27,0.00,0.00,0.00,0.00,0.00,0.00,1811.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1811.40,1,22980155000336,"TRANSPRESS TRANSPORTE EXPRESSO LTDA","R DR MOACYR ANTONIO DE MORAES 128 GP B PQ S. AGOSTINHO",GUARULHOS,SP,5,CAIXAS,"RUBY ROSE",41.20,55.56,99,99.00,"Outro Pagamento",1811.40,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 1117,80 , vl. ICMS R$ 44,71; Total Bc ICMS 7% R$ 693,60 , vl. ICMS R$ 48,56; Nota Fiscal referente ao(s) Pedido(s) 202005"
106,35,01447905,VENDA,55,2,76789,"2023-09-01 17:03:28",1,2,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,03042548000192,"ZACARIAS SOPER TEIXEIRA","R SOUTO SOARES",83,********,"LIRIO DO VALE",1302603,MANAUS,AM,69038291,1058,BRASIL,1136587008,1,042155312,timmacosmeticos@gmail.com,NULL,3065.76,122.61,0.00,0.00,0.00,0.00,0.00,0.00,3065.76,0.00,0.00,0.00,0.00,368.46,0.00,0.00,0.00,0.00,3434.22,1,04503660001460,"TRANSPORTES BERTOLINI LTDA","RUA NOVA GUATAPORANGA 366 CUMBICA",GUARULHOS,SP,8,CAIXAS,"RUBY ROSE",75.28,91.85,99,99.00,"Outro Pagamento",3434.22,"Nota Fiscal referente ao(s) Pedido(s) 195905"
107,35,01446905,VENDA,55,2,76786,"2023-09-01 16:28:27",1,1,3550308,1,1,4,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,19312796000146,"JIANFANG YAO","AV SENADOR QUEIROS",605,"LOJA: 10 A;",CENTRO,3550308,"SAO PAULO",SP,01026001,1058,BRASIL,1159900999,1,143039080118,keven-yao@hotmail.com,NULL,7538.40,1884.60,0.00,0.00,15204.48,1916.52,0.00,0.00,7538.40,0.00,0.00,0.00,0.00,1077.99,0.00,124.38,582.34,0.00,10532.91,1,,,,,,20,CAIXAS,"RUBY ROSE",101.52,143.28,99,99.00,"Outro Pagamento",10532.91,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 211505"
108,35,01441905,VENDA,55,2,76766,"2023-09-01 14:18:23",1,2,3550308,1,1,4,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,07641469000159,"GIULIANO BERTARELLI BIJUTERIA LTDA","R DOUTOR ABELARDO PONTES LIMA",297,A,"GRUTA DE LOURDES",2704302,MACEIO,AL,57052695,1058,BRASIL,8232273361,1,248510223,zeze-adm@hotmail.com,NULL,902.64,36.11,0.00,0.00,2245.74,525.33,44.92,0.00,902.64,0.00,0.00,0.00,0.00,129.08,0.00,19.07,89.25,0.00,1601.97,1,42986169000293,"C4 TRANSPORTE, LOGISTICA E ARMAZENAMENTO DE CARGAS LTDA","AV PATOS 969 CID IND SATELITE DE SAO PAULO",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",17.74,22.56,99,99.00,"Outro Pagamento",1601.97,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Total de FCP ST Bc. R$ 2.245,74, vl. R$ 44,92. Nota Fiscal referente ao(s) Pedido(s) 208305"
109,35,01441505,VENDA,55,2,76764,"2023-09-01 14:15:59",1,2,3550308,1,1,4,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,32847968000144,"MARIA DO SOCORRO S OLIVEIRA LTDA","TV WE 24",81,CASA,"CIDADE NOVA",1500800,ANANINDEUA,PA,67133070,1058,BRASIL,9184972009,1,156343100,help.representacao2019@gmail.com,NULL,4899.36,195.97,0.00,0.00,0.00,0.00,0.00,0.00,4899.36,0.00,0.00,0.00,0.00,170.71,0.00,48.34,224.78,0.00,5070.07,1,22980155000336,"TRANSPRESS TRANSPORTE EXPRESSO LTDA","R DR MOACYR ANTONIO DE MORAES 128 GP B PQ S. AGOSTINHO",GUARULHOS,SP,7,CAIXAS,"RUBY ROSE",66.52,75.59,99,99.00,"Outro Pagamento",5070.07,"Nota Fiscal referente ao(s) Pedido(s) 201905"
